site,ptcount,date,sppcode,type,minute,distance,howmany,comments
50,b,6/28/2018,CSWA,S,0,3,1,
50,b,6/28/2018,VEER,S,0,1,1,
50,b,6/28/2018,AMRE,S,0,2,1,
50,b,6/28/2018,NAWA,S,0,2,1,
50,b,6/28/2018,MOWA,S,3,3,1,
50,c,6/29/2018,UPBD,D,0,2,1,
50,c,6/29/2018,NAWA,S,0,4,1,
50,c,6/29/2018,OVEN,S,0,4,1,
50,c,6/29/2018,GRCA,C,0,2,1,
50,c,6/29/2018,WTSP,S,3,2,1,
50,c,6/29/2018,YSFL,S,3,4,1,
50,c,6/29/2018,VEER,S,0,4,1,
50,d,6/29/2018,RUGR,S,2,4,1,
50,d,6/29/2018,NAWA,S,0,2,1,
50,d,6/29/2018,EAWP,S,0,3,1,
50,d,6/29/2018,GWWA,S,0,1,1,
50,d,6/29/2018,REVI,S,4,4,1,
50,d,6/29/2018,NAWA,S,4,2,1,
50,d,6/29/2018,OVEN,S,0,2,1,
50,d,6/29/2018,AMCR,S,0,2,1,
50,d,6/29/2018,VEER,S,1,2,1,
50,d,6/29/2018,REVI,S,0,2,1,
51,a,6/13/2018,GWWA,S,3,3,1,
51,a,6/13/2018,REVI,S,0,4,1,
51,a,6/13/2018,REVI,S,4,2,1,
51,a,6/13/2018,CSWA,S,4,4,1,
51,a,6/13/2018,RUGR,S,3,1,1,
51,a,6/13/2018,OVEN,S,3,3,1,
51,a,6/13/2018,REVI,O,0,3,1,
51,a,6/13/2018,CSWA,S,0,1,1,
51,a,6/13/2018,BAWW,S,0,1,1,
51,b,6/13/2018,ULBD,S,0,4,1,
51,b,6/13/2018,NAWA,S,3,4,1,
51,b,6/13/2018,LEFL,S,1,2,1,
51,b,6/13/2018,MOWA,S,0,3,2,
51,b,6/13/2018,OVEN,S,1,3,1,
51,b,6/13/2018,CSWA,C,0,1,1,
51,b,6/13/2018,CAWA,S,1,4,1,
51,b,6/13/2018,AMCR,S,2,4,1,
51,b,6/13/2018,CSWA,C,3,2,1,
51,b,6/13/2018,OVEN,S,4,3,1,
51,b,6/13/2018,NAWA,S,0,3,1,
51,b,6/13/2018,AMRE,S,3,2,1,
51,b,6/13/2018,RUGR,S,0,2,1,
51,b,6/13/2018,NAWA,S,0,2,1,
51,b,6/13/2018,WTSP,S,4,3,1,
51,b,6/13/2018,CSWA,S,0,2,1,
51,b,6/13/2018,CSWA,S,1,2,1,
51,c,6/13/2018,GWWA,S,1,4,1,
51,c,6/13/2018,VEER,S,0,1,1,
51,c,6/13/2018,RBGR,S,0,2,1,
51,c,6/13/2018,GWWA,S,0,3,1,
51,c,6/13/2018,OVEN,D,0,4,1,
51,c,6/13/2018,RUGR,D,0,2,1,
51,c,6/13/2018,REVI,C,0,3,1,
51,c,6/13/2018,AMRO,D,3,2,1,
51,c,6/13/2018,SCTA,S,0,2,1,
51,d,6/13/2018,CSWA,C,4,3,1,
51,d,6/13/2018,VEER,S,0,2,1,
51,d,6/13/2018,REVI,S,0,3,1,
51,d,6/13/2018,UWPR,S,4,4,1,
51,d,6/13/2018,COLO,S,3,2,1,
51,d,6/13/2018,OVEN,C,0,2,1,
51,d,6/13/2018,UWAR,S,1,4,1,
51,d,6/13/2018,NAWA,S,0,2,1,
51,d,6/13/2018,RBGR,D,0,3,1,
51,d,6/13/2018,VEER,S,2,2,1,
51,d,6/13/2018,RBNU,S,0,3,2,
51,d,6/13/2018,VEER,S,0,2,1,
51,d,6/13/2018,OVEN,S,2,4,1,
51,d,6/13/2018,VEER,C,2,1,1,
51,d,6/13/2018,CSWA,S,3,3,1,
51,d,6/13/2018,VEER,S,4,2,1,
52,a,6/9/2018,BCCH,S,0,2,1,
52,a,6/9/2018,RUGR,S,2,4,1,
52,a,6/9/2018,VEER,S,0,1,1,
52,a,6/9/2018,WBNU,C,0,4,1,
52,a,6/9/2018,CSWA,S,4,2,1,
52,a,6/9/2018,RBGR,S,2,2,1,
52,a,6/9/2018,MOWA,S,0,4,1,
52,a,6/9/2018,AMRO,S,2,4,1,
52,b,6/10/2018,YBSA,S,0,2,1,
52,b,6/10/2018,REVI,S,0,1,1,
52,b,6/10/2018,CSWA,C,4,3,1,
52,b,6/10/2018,COYE,S,3,1,1,
52,b,6/10/2018,VEER,S,2,3,1,
52,b,6/10/2018,REVI,S,2,2,1,
52,b,6/10/2018,VEER,S,1,3,1,
52,b,6/10/2018,OVEN,S,0,1,1,
52,b,6/10/2018,RUGR,C,0,4,1,
52,b,6/10/2018,GWWA,C,1,3,1,
52,b,6/10/2018,WTSP,S,0,4,1,
52,c,6/10/2018,MOWA,S,4,2,1,
52,c,6/10/2018,CSWA,S,0,2,1,
52,c,6/10/2018,AMCR,S,3,4,1,
52,c,6/10/2018,VEER,S,0,2,1,
52,c,6/10/2018,REVI,S,0,3,1,
52,c,6/10/2018,EVGR,S,0,3,1,
52,c,6/10/2018,CSWA,S,0,4,1,
52,d,6/10/2018,MOWA,S,0,1,1,
52,d,6/10/2018,VEER,S,0,3,1,
52,d,6/10/2018,GWWA,S,4,4,1,
52,d,6/10/2018,WTSP,S,3,2,1,
52,d,6/10/2018,GWWA,C,4,4,1,
52,d,6/10/2018,AMGO,S,4,2,1,
52,d,6/10/2018,NAWA,S,2,4,1,
52,d,6/10/2018,REVI,S,3,2,1,
52,d,6/10/2018,ALFL,S,0,3,1,
52,d,6/10/2018,CSWA,S,4,2,1,
52,d,6/10/2018,WTSP,S,0,4,1,
53,a,7/2/2018,AMRE,C,0,3,1,
53,a,7/2/2018,RWBL,C,3,2,1,
53,a,7/2/2018,OVEN,S,0,4,1,
53,a,7/2/2018,VEER,S,2,3,1,
53,a,7/2/2018,CSWA,S,0,2,1,
53,a,7/2/2018,UWAR,S,1,2,1,
53,a,7/2/2018,REVI,S,0,3,1,
53,a,7/2/2018,AMRE,S,0,3,1,
53,a,7/2/2018,REVI,C,4,1,1,
53,a,7/2/2018,COLO,C,0,3,1,
53,a,7/2/2018,AMRE,S,0,2,1,
53,a,7/2/2018,BLJA,S,4,2,1,
53,a,7/2/2018,CSWA,S,2,1,1,
53,b,7/3/2018,VEER,S,1,3,1,
53,b,7/3/2018,CSWA,S,3,2,1,
53,b,7/3/2018,VEER,C,3,2,1,
53,b,7/3/2018,ALFL,S,0,3,1,
53,b,7/3/2018,NAWA,S,2,3,1,
53,b,7/3/2018,BLJA,C,0,1,1,
53,b,7/3/2018,RUGR,S,2,1,1,
53,b,7/3/2018,CSWA,S,3,3,1,
53,b,7/3/2018,COYE,S,0,3,1,
53,c,7/3/2018,OVEN,S,3,3,1,
53,c,7/3/2018,OVEN,S,2,2,1,
53,c,7/3/2018,UPBD,S,0,4,1,
53,c,7/3/2018,REVI,S,0,1,1,
53,c,7/3/2018,RUGR,S,1,3,1,
53,c,7/3/2018,OVEN,S,4,2,1,
53,c,7/3/2018,CSWA,S,3,2,1,
53,c,7/3/2018,RBGR,S,4,2,1,
53,c,7/3/2018,UWAR,F,4,3,1,
53,c,7/3/2018,AMCR,C,0,4,1,
53,c,7/3/2018,RBGR,S,4,2,1,
53,c,7/3/2018,CSWA,S,2,3,1,
53,c,7/3/2018,VEER,S,0,3,1,
53,c,7/3/2018,CSWA,S,0,2,1,
53,c,7/3/2018,OVEN,S,0,4,1,
53,d,7/3/2018,BHCO,S,0,1,1,
53,d,7/3/2018,AMRE,S,0,4,1,
53,d,7/3/2018,WTSP,S,0,4,1,
53,d,7/3/2018,RBGR,S,2,3,1,
53,d,7/3/2018,ALFL,S,0,3,1,
53,d,7/3/2018,BTNW,S,0,2,1,
53,d,7/3/2018,VEER,S,4,3,1,
53,d,7/3/2018,CSWA,S,3,1,1,
53,d,7/3/2018,AMRO,S,2,4,1,
54,a,6/19/2018,COYE,S,0,4,1,
54,a,6/19/2018,AMGO,C,0,3,1,
54,a,6/19/2018,CSWA,S,4,2,1,
54,a,6/19/2018,MOWA,S,1,2,1,
54,a,6/19/2018,CSWA,S,4,3,1,
54,a,6/19/2018,AMRE,S,0,2,1,
54,a,6/19/2018,OVEN,S,0,2,1,
54,a,6/19/2018,VEER,S,0,3,1,
54,a,6/19/2018,REVI,S,1,3,1,
54,a,6/19/2018,AMCR,S,0,3,1,
54,a,6/19/2018,AMRE,S,1,3,1,
54,a,6/19/2018,RBGR,S,0,3,1,
54,a,6/19/2018,UWPR,C,4,1,1,
54,a,6/19/2018,BAWW,S,1,2,1,
54,a,6/19/2018,OVEN,S,0,3,1,
54,a,6/19/2018,REVI,S,0,3,1,
54,b,6/19/2018,UPBD,C,0,2,1,
54,b,6/19/2018,UWAR,C,0,1,1,
54,b,6/19/2018,YWAR,S,4,2,1,
54,b,6/19/2018,CCSP,S,2,4,1,
54,b,6/19/2018,CORA,S,0,3,1,
54,b,6/19/2018,REVI,S,3,2,1,
54,b,6/19/2018,WTSP,S,4,1,1,
54,b,6/19/2018,TEWA,S,4,2,1,
54,b,6/19/2018,CSWA,S,0,4,1,
54,b,6/19/2018,TEWA,S,4,2,1,
54,b,6/19/2018,NAWA,S,3,4,1,
54,b,6/19/2018,BWHA,S,0,4,2,
54,c,6/19/2018,MOWA,S,4,3,1,
54,c,6/19/2018,ALFL,S,0,2,1,
54,c,6/19/2018,AMRE,S,2,2,1,
54,c,6/19/2018,ALFL,C,4,2,1,
54,c,6/19/2018,RBGR,S,1,1,1,
54,c,6/19/2018,COYE,S,0,4,1,
54,c,6/19/2018,EAWP,C,4,3,1,
54,c,6/19/2018,CSWA,S,0,3,1,
54,c,6/19/2018,AMRE,S,0,2,1,
54,c,6/19/2018,COSN,S,4,1,1,
54,d,6/20/2018,OVEN,S,0,1,1,
54,d,6/20/2018,UPBD,S,2,3,1,
54,d,6/20/2018,REVI,S,0,4,1,
54,d,6/20/2018,RUGR,O,0,4,1,
54,d,6/20/2018,BLJA,S,0,4,1,
54,d,6/20/2018,RUGR,S,1,3,1,
54,d,6/20/2018,RCKI,S,2,2,1,
54,d,6/20/2018,VEER,C,0,2,1,
54,d,6/20/2018,BLJA,S,0,3,1,
54,d,6/20/2018,AMRO,S,4,3,1,
55,a,6/6/2018,BHCO,S,0,2,1,
55,a,6/6/2018,REVI,O,0,3,1,
55,a,6/6/2018,BAWW,S,0,3,1,
55,a,6/6/2018,WITU,S,0,3,1,
55,a,6/6/2018,CSWA,S,0,4,1,
55,a,6/6/2018,AMRO,S,0,2,1,
55,a,6/6/2018,VEER,C,0,2,1,
55,a,6/6/2018,OVEN,S,0,3,1,
55,a,6/6/2018,AMRE,C,3,4,1,
55,a,6/6/2018,AMRO,S,2,1,1,
55,b,6/6/2018,AMRE,S,0,2,1,
55,b,6/6/2018,CSWA,S,0,2,1,
55,b,6/6/2018,VEER,C,0,3,1,
55,b,6/6/2018,EAWP,C,0,3,1,
55,b,6/6/2018,RBGR,S,4,2,1,
55,b,6/6/2018,UWAR,S,2,2,1,
55,b,6/6/2018,OVEN,S,4,3,1,
55,b,6/6/2018,AMCR,S,0,4,1,
55,b,6/6/2018,CSWA,S,0,2,1,
55,b,6/6/2018,RUGR,S,0,1,1,
55,b,6/6/2018,NAWA,S,3,3,1,
55,b,6/6/2018,VEER,S,0,3,1,
55,b,6/6/2018,CSWA,S,4,3,1,
55,c,6/6/2018,RUGR,S,1,3,1,
55,c,6/6/2018,MOWA,S,0,2,1,
55,c,6/6/2018,NAWA,S,1,3,1,
55,c,6/6/2018,CSWA,S,3,4,1,
55,c,6/6/2018,RBGR,S,0,2,1,
55,c,6/6/2018,GRCA,S,0,1,1,
55,c,6/6/2018,REVI,S,0,2,1,
55,c,6/6/2018,OVEN,S,2,2,1,
55,c,6/6/2018,BAWW,S,0,3,1,
55,c,6/6/2018,ALFL,C,2,4,1,
55,c,6/6/2018,AMCR,S,4,2,1,
55,c,6/6/2018,UPBD,S,0,2,1,
55,c,6/6/2018,UPBD,C,2,2,1,
55,c,6/6/2018,OVEN,S,4,2,1,
55,c,6/6/2018,REVI,S,3,2,1,
55,c,6/6/2018,ALFL,S,1,1,1,
55,c,6/6/2018,COYE,S,1,2,1,
55,c,6/6/2018,WTSP,S,0,2,1,
55,d,6/7/2018,CSWA,S,0,2,1,
55,d,6/7/2018,CSWA,S,0,3,1,
55,d,6/7/2018,VEER,S,0,1,1,
55,d,6/7/2018,OVEN,S,4,4,1,
55,d,6/7/2018,PIWA,S,0,4,1,
55,d,6/7/2018,AMRE,S,3,2,1,
55,d,6/7/2018,GWWA,S,2,3,1,
55,d,6/7/2018,RBGR,C,4,2,1,
55,d,6/7/2018,RUGR,S,0,3,1,
55,d,6/7/2018,AMRO,S,0,4,1,
55,d,6/7/2018,OVEN,S,2,2,1,
56,a,6/22/2018,GRCA,S,1,1,1,
56,a,6/22/2018,CSWA,S,3,1,1,
56,a,6/22/2018,RBGR,S,2,2,1,
56,a,6/22/2018,AMCR,S,0,3,1,
56,a,6/22/2018,CSWA,S,3,2,1,
56,a,6/22/2018,SCTA,S,0,1,1,
56,a,6/22/2018,SOSP,F,0,2,1,
56,a,6/22/2018,RBGR,S,4,2,1,
56,a,6/22/2018,VEER,F,0,2,1,
56,a,6/22/2018,OVEN,S,4,2,1,
56,a,6/22/2018,MOWA,S,0,1,1,
56,a,6/22/2018,REVI,S,0,4,2,
56,a,6/22/2018,MOWA,S,1,2,1,
56,a,6/22/2018,WTSP,S,2,4,1,
56,b,6/22/2018,RBGR,S,0,2,1,
56,b,6/22/2018,AMRE,S,4,2,1,
56,b,6/22/2018,VEER,S,4,2,1,
56,b,6/22/2018,UPBD,O,0,4,1,
56,b,6/22/2018,MYWA,C,2,2,1,
56,b,6/22/2018,WOTH,S,4,2,1,
56,b,6/22/2018,CAGO,S,3,3,1,
56,b,6/22/2018,CSWA,S,2,1,1,
56,b,6/22/2018,RBNU,S,0,3,1,
56,b,6/22/2018,ALFL,C,4,1,1,
56,b,6/22/2018,UWPR,D,0,4,1,
56,c,6/22/2018,BAWW,S,0,1,1,
56,c,6/22/2018,UWPR,S,0,3,1,
56,c,6/22/2018,UWPR,S,2,2,1,
56,c,6/22/2018,OVEN,S,3,4,1,
56,c,6/22/2018,CSWA,S,0,1,1,
56,c,6/22/2018,BHCO,S,0,4,1,
56,c,6/22/2018,NAWA,S,3,3,2,
56,c,6/22/2018,AMRE,S,4,2,1,
56,c,6/22/2018,AMRE,S,0,3,1,
56,c,6/22/2018,CSWA,S,1,1,1,
56,c,6/22/2018,CSWA,S,0,1,1,
56,c,6/22/2018,REVI,S,0,3,1,
56,c,6/22/2018,GWWA,S,0,3,1,
56,c,6/22/2018,BLJA,D,0,2,1,
56,d,6/22/2018,GCFL,S,0,1,1,
56,d,6/22/2018,CSWA,S,2,2,1,
56,d,6/22/2018,UPBD,S,4,3,1,
56,d,6/22/2018,NAWA,S,0,2,1,
56,d,6/22/2018,NAWA,S,0,2,1,
56,d,6/22/2018,OVEN,S,0,4,1,
56,d,6/22/2018,UWPR,S,2,4,1,
56,d,6/22/2018,CSWA,C,4,2,1,
56,d,6/22/2018,OVEN,C,0,1,1,
56,d,6/22/2018,UWAR,S,1,4,1,
56,d,6/22/2018,NAWA,C,0,4,1,
56,d,6/22/2018,OVEN,S,1,4,1,
56,d,6/22/2018,SOSP,S,2,3,1,
56,d,6/22/2018,NAWA,S,3,2,1,
56,d,6/22/2018,AMRE,D,0,2,1,
56,d,6/22/2018,RBGR,S,4,4,1,
56,d,6/22/2018,MOWA,S,0,1,1,
56,d,6/22/2018,NAWA,S,1,3,1,
56,d,6/22/2018,YBSA,S,0,4,1,
56,d,6/22/2018,CAGO,S,1,3,1,
57,a,6/30/2018,CSWA,C,0,2,1,
57,a,6/30/2018,UWPR,S,0,2,1,
57,a,6/30/2018,AMRE,S,3,4,1,
57,a,6/30/2018,MODO,S,1,3,1,
57,a,6/30/2018,VEER,S,4,2,1,
57,a,6/30/2018,BHCO,S,2,3,1,
57,a,6/30/2018,VEER,S,3,3,1,
57,a,6/30/2018,ALFL,S,0,2,1,
57,a,6/30/2018,PIWO,S,0,3,1,
57,a,6/30/2018,CAGO,S,0,3,1,
57,a,6/30/2018,AMRE,O,0,2,1,
57,a,6/30/2018,NOHA,S,0,3,1,
57,a,6/30/2018,UWAR,S,0,2,1,
57,b,6/30/2018,NAWA,S,0,3,1,
57,b,6/30/2018,BAWW,S,0,2,1,
57,b,6/30/2018,SOSP,S,0,2,1,
57,b,6/30/2018,VEER,S,1,2,1,
57,b,6/30/2018,COYE,S,0,2,1,
57,b,6/30/2018,VEER,S,4,1,1,
57,b,6/30/2018,BLJA,S,0,3,1,
57,b,6/30/2018,CSWA,S,0,1,1,
57,b,6/30/2018,OVEN,S,0,4,1,
57,b,6/30/2018,OVEN,S,1,3,1,
57,b,6/30/2018,AMRO,S,4,3,1,
57,b,6/30/2018,AMRE,S,0,1,1,
57,b,6/30/2018,REVI,S,0,4,1,
57,b,6/30/2018,REVI,S,3,4,1,
57,c,7/1/2018,VEER,C,3,3,1,
57,c,7/1/2018,UPBD,D,0,1,1,
57,c,7/1/2018,COYE,D,0,2,1,
57,c,7/1/2018,RBGR,D,3,3,1,
57,c,7/1/2018,AMRE,S,0,1,1,
57,c,7/1/2018,VEER,D,0,2,1,
57,c,7/1/2018,AMRE,S,0,2,1,
57,c,7/1/2018,SOSP,S,3,1,1,
57,d,7/1/2018,UWPR,S,0,4,1,
57,d,7/1/2018,OVEN,S,3,3,1,
57,d,7/1/2018,OVEN,C,0,2,1,
57,d,7/1/2018,AMRE,S,0,2,1,
57,d,7/1/2018,GRCA,S,0,2,1,
57,d,7/1/2018,AMCR,O,0,1,1,
57,d,7/1/2018,YTVI,S,0,4,1,
57,d,7/1/2018,AMRE,C,0,2,1,
57,d,7/1/2018,VEER,S,0,1,1,
57,d,7/1/2018,GRCA,S,0,2,1,
57,d,7/1/2018,RBGR,S,0,4,1,
58,a,6/14/2018,COYE,S,4,3,1,
58,a,6/14/2018,VEER,S,0,3,1,
58,a,6/14/2018,GRCA,S,2,3,1,
58,a,6/14/2018,OVEN,C,2,1,1,
58,a,6/14/2018,AMRE,S,4,4,1,
58,a,6/14/2018,PIWO,S,0,3,1,
58,a,6/14/2018,OVEN,C,1,3,1,
58,a,6/14/2018,AMRE,S,2,1,3,
58,a,6/14/2018,CSWA,S,3,4,1,
58,a,6/14/2018,CSWA,S,2,1,1,
58,a,6/14/2018,OVEN,S,1,3,1,
58,a,6/14/2018,BAWW,S,2,3,1,
58,a,6/14/2018,OVEN,S,4,4,1,
58,a,6/14/2018,ALFL,S,1,2,1,
58,b,6/14/2018,AMRE,S,3,3,1,
58,b,6/14/2018,CSWA,S,0,2,1,
58,b,6/14/2018,REVI,S,0,3,1,
58,b,6/14/2018,NAWA,S,3,3,1,
58,b,6/14/2018,AMCR,S,2,3,1,
58,b,6/14/2018,UPBD,S,3,4,2,
58,b,6/14/2018,COYE,S,0,2,1,
58,b,6/14/2018,USBD,S,0,2,1,
58,b,6/14/2018,ALFL,S,4,1,1,
58,b,6/14/2018,REVI,C,3,3,1,
58,b,6/14/2018,UPBD,S,0,3,1,
58,b,6/14/2018,REVI,C,2,2,1,
58,b,6/14/2018,NAWA,S,0,3,1,
58,b,6/14/2018,CSWA,S,0,2,1,
58,b,6/14/2018,AMRE,S,4,4,1,
58,c,6/14/2018,GWWA,S,3,3,1,
58,c,6/14/2018,AMRE,S,2,3,1,
58,c,6/14/2018,REVI,C,3,2,1,
58,c,6/14/2018,NAWA,S,0,4,1,
58,c,6/14/2018,NAWA,S,0,4,1,
58,c,6/14/2018,VEER,S,0,3,1,
58,c,6/14/2018,REVI,S,0,2,1,
58,c,6/14/2018,ALFL,S,4,3,1,
58,c,6/14/2018,COLO,C,0,1,1,
58,c,6/14/2018,WTSP,S,4,2,1,
58,c,6/14/2018,AMRE,S,4,3,1,
58,c,6/14/2018,RUGR,C,0,3,1,
58,c,6/14/2018,YSFL,S,0,4,1,
58,c,6/14/2018,RUGR,S,0,1,1,
58,c,6/14/2018,OVEN,S,2,1,1,
58,c,6/14/2018,CSWA,S,2,1,1,
58,d,6/14/2018,REVI,S,0,2,1,
58,d,6/14/2018,VEER,C,0,2,1,
58,d,6/14/2018,BLJA,S,2,1,1,
58,d,6/14/2018,BAWW,S,0,2,1,
58,d,6/14/2018,VEER,C,4,2,1,
58,d,6/14/2018,VEER,S,3,2,1,
58,d,6/14/2018,REVI,S,0,4,1,
58,d,6/14/2018,SCTA,S,3,2,1,
58,d,6/14/2018,REVI,S,2,1,1,
58,d,6/14/2018,CSWA,O,2,3,1,
58,d,6/14/2018,BLJA,S,3,4,1,
58,d,6/14/2018,OVEN,S,0,4,1,
59,a,6/25/2018,VEER,S,0,3,1,
59,a,6/25/2018,RBGR,S,0,2,1,
59,a,6/25/2018,NAWA,S,0,4,1,
59,a,6/25/2018,CSWA,C,0,1,1,
59,a,6/25/2018,CSWA,O,0,2,1,
59,a,6/25/2018,CORA,S,2,2,1,
59,a,6/25/2018,CSWA,S,2,3,1,
59,a,6/25/2018,VEER,S,3,1,1,
59,a,6/25/2018,CSWA,C,0,2,1,
59,a,6/25/2018,VEER,S,0,2,1,
59,a,6/25/2018,RUGR,S,4,3,1,
59,a,6/25/2018,TEWA,S,0,3,1,
59,a,6/25/2018,LEFL,S,0,2,1,
59,a,6/25/2018,CSWA,S,0,1,1,
59,a,6/25/2018,ALFL,S,0,4,1,
59,a,6/25/2018,VEER,S,0,3,1,
59,b,6/26/2018,GRCA,S,1,2,1,
59,b,6/26/2018,AMRE,S,1,3,1,
59,b,6/26/2018,AMRE,S,1,2,1,
59,b,6/26/2018,VEER,C,0,1,1,
59,b,6/26/2018,REVI,S,1,1,1,
59,b,6/26/2018,ALFL,C,0,3,1,
59,b,6/26/2018,ALFL,S,0,4,1,
59,b,6/26/2018,CCSP,S,0,2,1,
59,b,6/26/2018,VEER,S,0,3,1,
59,b,6/26/2018,VEER,S,3,2,2,
59,c,6/26/2018,LEFL,S,3,3,1,
59,c,6/26/2018,VEER,S,1,2,1,
59,c,6/26/2018,RUGR,S,1,1,1,
59,c,6/26/2018,REVI,S,0,3,1,
59,c,6/26/2018,AMRE,S,0,3,1,
59,c,6/26/2018,GWWA,S,4,1,1,
59,c,6/26/2018,AMRE,S,4,2,1,
59,c,6/26/2018,CSWA,S,0,4,1,
59,c,6/26/2018,AMRO,S,0,1,1,
59,c,6/26/2018,RBGR,C,2,2,1,
59,c,6/26/2018,OVEN,S,0,4,1,
59,c,6/26/2018,VEER,S,0,3,1,
59,c,6/26/2018,MODO,S,1,1,1,
59,c,6/26/2018,NAWA,S,0,4,1,
59,c,6/26/2018,MOWA,C,0,1,1,
59,c,6/26/2018,MOWA,S,0,3,1,
59,c,6/26/2018,VEER,S,0,3,1,
59,c,6/26/2018,UWAR,S,2,3,1,
59,d,6/26/2018,RBGR,S,3,2,1,
59,d,6/26/2018,AMRE,F,0,2,1,
59,d,6/26/2018,OVEN,S,0,1,1,
59,d,6/26/2018,WOTH,S,3,2,1,
59,d,6/26/2018,BHCO,S,4,2,1,
59,d,6/26/2018,GWWA,S,4,3,1,
59,d,6/26/2018,WTSP,D,0,3,1,
59,d,6/26/2018,CSWA,S,1,3,1,
59,d,6/26/2018,REVI,S,0,2,1,
59,d,6/26/2018,CSWA,S,2,4,1,
59,d,6/26/2018,ALFL,F,2,2,1,
60,a,6/23/2018,REVI,S,1,2,1,
60,a,6/23/2018,WOTH,S,0,3,1,
60,a,6/23/2018,CSWA,S,1,2,1,
60,a,6/23/2018,YTVI,S,0,3,1,
60,a,6/23/2018,PIWA,S,0,3,1,
60,a,6/23/2018,REVI,C,4,4,1,
60,a,6/23/2018,AMRE,C,0,3,1,
60,a,6/23/2018,OVEN,C,0,2,1,
60,a,6/23/2018,OVEN,C,1,3,1,
60,a,6/23/2018,REVI,S,0,4,1,
60,a,6/23/2018,WTSP,S,2,3,1,
60,a,6/23/2018,TRES,S,2,2,1,
60,a,6/23/2018,VEER,S,0,2,1,
60,a,6/23/2018,VEER,S,0,2,1,
60,a,6/23/2018,VEER,S,0,2,1,
60,a,6/23/2018,RUGR,S,4,2,1,
60,a,6/23/2018,OVEN,S,0,1,1,
60,a,6/23/2018,VEER,S,0,4,1,
60,a,6/23/2018,CSWA,S,2,3,1,
60,a,6/23/2018,REVI,S,3,4,1,
60,b,6/23/2018,AMCR,S,4,3,1,
60,b,6/23/2018,UPBD,S,3,2,1,
60,b,6/23/2018,OVEN,S,2,2,1,
60,b,6/23/2018,REVI,S,1,3,1,
60,b,6/23/2018,VEER,S,4,2,1,
60,b,6/23/2018,RUGR,S,0,3,1,
60,b,6/23/2018,AMRO,C,0,3,1,
60,b,6/23/2018,SACR,S,2,3,1,
60,b,6/23/2018,CSWA,S,3,2,1,
60,b,6/23/2018,PIWO,S,0,3,1,
60,b,6/23/2018,WTSP,S,0,3,1,
60,b,6/23/2018,WTSP,S,2,2,1,
60,b,6/23/2018,CSWA,S,0,1,1,
60,b,6/23/2018,CSWA,S,0,3,1,
60,b,6/23/2018,CSWA,S,0,1,1,
60,b,6/23/2018,GWWA,S,4,4,1,
60,b,6/23/2018,VEER,S,0,2,1,
60,c,6/23/2018,AMCR,S,0,1,1,
60,c,6/23/2018,VEER,D,1,2,1,
60,c,6/23/2018,YWAR,S,0,2,1,
60,c,6/23/2018,YTVI,S,0,3,1,
60,c,6/23/2018,ALFL,S,0,3,1,
60,c,6/23/2018,NAWA,S,0,2,1,
60,c,6/23/2018,YSFL,S,0,3,1,
60,c,6/23/2018,REVI,S,0,3,1,
60,d,6/23/2018,RBGR,S,0,2,1,
60,d,6/23/2018,COYE,S,4,2,1,
60,d,6/23/2018,CSWA,S,4,2,1,
60,d,6/23/2018,LEFL,S,0,3,1,
60,d,6/23/2018,VEER,S,0,1,1,
60,d,6/23/2018,VEER,C,2,3,1,
60,d,6/23/2018,WIWR,S,4,4,1,
60,d,6/23/2018,REVI,S,2,2,1,
60,d,6/23/2018,GWWA,S,4,4,1,
